name,category,subcategory,address,phone,rating,reviews,website,profileUrl,placeId,verified,claimEmail
Andiamo Pasta Plus,Restaurants,,"135 Queen St S, Mississauga, ON L5M 1K9, Canada",(905) 826-4904,4.5,498,http://www.andiamopastaplus.com/,https://mississaugainsider.ca/directory/restaurants/andiamo-pasta-plus-7xfdic/,ChIJOVdyRLhBK4gRd6hHm6akSKk,no,
Promenade Patio,Restaurants,,"135 Lakefront Promenade, Mississauga, ON L5G 1P3, Canada",(905) 615-3200 ext. 2747,4.5,31,,https://mississaugainsider.ca/directory/restaurants/promenade-patio-rhjik1/,ChIJ03jb1pRJK4gRhR4wJN7rGcE,no,
ZET'S Restaurant,Restaurants,,"6445 Airport Rd, Mississauga, ON L4V 1S7, Canada",(289) 800-2038,4.4,9066,https://www.zets.ca/,https://mississaugainsider.ca/directory/restaurants/zet-s-restaurant-e7l1ne/,ChIJda4bgWc5K4gReKmESQfLMcY,no,
Blackstone Steakhouse and Grill - Mississauga,Restaurants,,"6435 Erin Mills Pkwy, Mississauga, ON L5N 4H4, Canada",(905) 451-3384,4.4,6256,https://blackstonesteakhouse.ca/,https://mississaugainsider.ca/directory/restaurants/blackstone-steakhouse-and-grill-mississauga-u6ideo/,ChIJU8H07HdqK4gRxa3ID2KShGw,no,
IHOP Erin Mills,Restaurants,,"2575 Eglinton Ave W, Mississauga, ON L5M 7E1, Canada",(905) 608-2575,4.4,3792,http://www.torontopancakes.com/,https://mississaugainsider.ca/directory/restaurants/ihop-erin-mills-errvn8/,ChIJOTWxO9NBK4gRSuRx2H0kMus,no,
La Castile,Restaurants,,"2179 Dundas St E, Mississauga, ON L4X 1M3, Canada",(905) 625-1137,4.4,3264,http://www.lacastile.com/,https://mississaugainsider.ca/directory/restaurants/la-castile-8l4qzs/,ChIJXS-QgQQ4K4gRdFWhj1LPURI,no,
"The Crooked Cue, Port Credit, Mississauga",Restaurants,,"75 Lakeshore Rd E, Mississauga, ON L5G 1C9, Canada",(905) 271-7665,4.4,2776,http://mississauga.crookedcue.ca/,https://mississaugainsider.ca/directory/restaurants/the-crooked-cue-port-credit-mississauga-9t02v2/,ChIJQRbH6nJGK4gRUxmg2mySkTo,no,
The Backyard Smokehouse Mississauga,Restaurants,,"4188 Living Arts Dr, Mississauga, ON L5B 0G7, Canada",(437) 561-0088,4.4,1545,https://thebackyardsmokehouse.ca/bbq-restaurant-mississauga/,https://mississaugainsider.ca/directory/restaurants/the-backyard-smokehouse-mississauga-9wcvh5/,ChIJybdnxIxHK4gRiYxHDii5qZA,no,
The Clarkson Pump & Patio,Restaurants,,"1744 Lakeshore Rd W, Mississauga, ON L5J 4N8, Canada",(905) 855-9354,4.4,1492,http://www.clarksonpump.com/,https://mississaugainsider.ca/directory/restaurants/the-clarkson-pump-and-patio-gyqfqi/,ChIJh55uiVxEK4gReXAx8l1Sl8w,no,
D Spot Desserts Malton Mississauga,Restaurants,,"6795 Airport Rd A2, Mississauga, ON L4V 1E6, Canada",(905) 677-0201,4.4,1018,https://www.dspotdessert.com/,https://mississaugainsider.ca/directory/restaurants/d-spot-desserts-malton-mississauga-hi43h3/,ChIJMS5XoOY5K4gRf2h-ljyWA_A,no,
Tadka Marun Mississauga,Restaurants,,"7058 Airport Rd, Mississauga, ON L4T 2G8, Canada",(647) 285-5154,4.4,772,https://maharashtrianfoods.ca/,https://mississaugainsider.ca/directory/restaurants/tadka-marun-mississauga-fdlpmy/,ChIJJQGkccs7K4gRVpbRiWw5P0I,no,
Crepes De Luxe,Restaurants,,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",(905) 608-1118,4.4,687,https://crepesdeluxe.ca/menu,https://mississaugainsider.ca/directory/restaurants/crepes-de-luxe-4b7etl/,ChIJIQFxUl9BK4gRl3gQwDJOQXg,no,
bar soho,Restaurants,,"80 Lakeshore Rd E, Mississauga, ON L5G 1E1, Canada",,4.4,347,http://www.canvasartbar.ca/,https://mississaugainsider.ca/directory/restaurants/bar-soho-uol1ea/,ChIJE1Cd9PZHK4gRuvdrBHUMJRs,no,
